Адрес обращения,Дом,Дата,текст обращения,text_clean,categories,full_address,latitude,longitude
улица Пролетарская,5,2021-06-05 22:29:31.740,Оборудовать детскую площадку. Озеленить участок.,['площадка'],{'другое': 1},5 улица Пролетарская,56.10561998379677,47.297129988343045
улица Пролетарская,5,2021-06-10 02:51:55.037,"Сделать детскую площадку, озеленить двор","['площадка', 'двор']",{'другое': 1},5 улица Пролетарская,56.10561998379677,47.297129988343045
улица Пролетарская,5,2021-06-10 02:50:37.425,"Оборудовать детскую площадку, озеленить двор, ремонт косметический в подъездах","['площадка', 'двор']",{'другое': 1},5 улица Пролетарская,56.10561998379677,47.297129988343045
улица Пролетарская,5,2021-06-10 02:14:49.240,"Облагородить землю, обустроить детскую площадку",['площадка'],{'другое': 1},5 улица Пролетарская,56.10561998379677,47.297129988343045
улица Пролетарская,5,2021-06-10 03:08:15.768,"Ремонт двери, обустроить детскую площадку",['площадка'],{'другое': 1},5 улица Пролетарская,56.10561998379677,47.297129988343045
улица Пролетарская,5,2021-06-07 21:34:55.356,Ремонт детской площадки ,['площадка'],{'другое': 1},5 улица Пролетарская,56.10561998379677,47.297129988343045
улица Пролетарская,5,2021-06-05 21:54:57.725,Постройка детской площадки,['площадка'],{'другое': 1},5 улица Пролетарская,56.10561998379677,47.297129988343045
улица Пролетарская,5,2021-06-07 21:29:18.320,Ремонт детской площадки,['площадка'],{'другое': 1},5 улица Пролетарская,56.10561998379677,47.297129988343045
улица Пролетарская,5,2021-06-05 21:35:36.259,Ремонт детской площадки,['площадка'],{'другое': 1},5 улица Пролетарская,56.10561998379677,47.297129988343045
улица Пролетарская,5,2021-06-10 02:53:51.565,Построить детскую площадку ,['площадка'],{'другое': 1},5 улица Пролетарская,56.10561998379677,47.297129988343045
улица Пролетарская,5,2021-06-10 02:13:18.301,"Озеленить детскую площадку, оградить 3 подъезд, обустроить детскую площадку, выровнять землю","['площадка', 'площадка']",{'другое': 1},5 улица Пролетарская,56.10561998379677,47.297129988343045
улица Пролетарская,5,2021-06-10 02:57:24.035,"Оборудовать детскую площадку, озеленить двор ","['площадка', 'двор']",{'другое': 1},5 улица Пролетарская,56.10561998379677,47.297129988343045
улица Пролетарская,5,2021-06-10 03:02:14.500,"Машины во дворе ездят быстро, не сообщают об отключении воды",['двор'],{'другое': 1},5 улица Пролетарская,56.10561998379677,47.297129988343045
улица Пролетарская,5,2021-06-10 02:59:46.926,"Озеленить двор, обустроить детскую площадку","['двор', 'площадка']",{'другое': 1},5 улица Пролетарская,56.10561998379677,47.297129988343045
улица Пролетарская,5,2021-06-10 02:48:02.676,"Озеленить двор, установить детскую площадку ","['двор', 'площадка']",{'другое': 1},5 улица Пролетарская,56.10561998379677,47.297129988343045
улица Кадыкова,11,2021-06-08 20:55:56.199,Просьба постелить мягкое покрытие на детской площадке ,['площадка'],{'другое': 1},11 улица Кадыкова,56.10533998632121,47.30138003234816
